,Airline,Date,Source,Destination,Stops,Arrival_Time,Dep_Time,Duration,Add_info,Price
1066,Air India,"Wed, 3 Nov 2021",Nagpur,Bangalore,3 Stop(s),"23:55
+ 1 day",07:55,40h 00m,No Meal Fare,"13,365"
1067,Air India,"Wed, 3 Nov 2021",Nagpur,Bangalore,2 Stop(s),"10:25
+ 1 day",08:25,26h 00m,No Meal Fare,"13,700"
1068,Air India,"Wed, 3 Nov 2021",Nagpur,Bangalore,2 Stop(s),"16:15
+ 1 day",21:10,19h 05m,No Meal Fare,"13,943"
1069,Air India,"Wed, 3 Nov 2021",Nagpur,Bangalore,2 Stop(s),"23:55
+ 1 day",21:10,26h 45m,No Meal Fare,"13,943"
1070,Air India,"Wed, 3 Nov 2021",Nagpur,Bangalore,2 Stop(s),"16:15
+ 1 day",07:55,32h 20m,--,"13,943"
1071,Air India,"Wed, 3 Nov 2021",Nagpur,Bangalore,2 Stop(s),"16:15
+ 1 day",21:10,19h 05m,--,"14,867"
1072,IndiGo,"Wed, 3 Nov 2021",Nagpur,Bangalore,1 Stop,"08:25
+ 1 day",20:20,12h 05m,--,"20,579"
1073,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,Non Stop,19:20,17:50,1h 30m,No Meal Fare,"5,406"
1074,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,10:25,06:05,4h 20m,No Meal Fare,"5,406"
1075,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,17:00,12:30,4h 30m,No Meal Fare,"5,406"
1076,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,12:00,06:05,5h 55m,No Meal Fare,"5,406"
1077,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,22:05,15:40,6h 25m,No Meal Fare,"5,406"
1078,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,19:15,12:30,6h 45m,No Meal Fare,"5,406"
1079,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,"00:25
+ 1 day",15:40,8h 45m,No Meal Fare,"5,406"
1080,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,15:55,06:05,9h 50m,No Meal Fare,"5,406"
1081,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,17:00,06:05,10h 55m,No Meal Fare,"5,406"
1082,Go First,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,"00:45
+ 1 day",15:35,9h 10m,No Meal Fare,"5,409"
1083,Go First,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,"07:40
+ 1 day",21:00,10h 40m,No Meal Fare,"5,409"
1084,Go First,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,20:10,08:30,11h 40m,No Meal Fare,"5,409"
1085,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,17:10,10:35,6h 35m,No Meal Fare,"5,863"
1086,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,18:15,10:35,7h 40m,No Meal Fare,"5,863"
1087,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,16:30,07:40,8h 50m,No Meal Fare,"5,863"
1088,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,12:30,05:35,6h 55m,No Meal Fare,"6,776"
1089,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,13:20,07:10,6h 10m,No Meal Fare,"7,690"
1090,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,"07:20
+ 1 day",21:10,10h 10m,No Meal Fare,"9,568"
1091,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,"07:20
+ 1 day",07:55,23h 25m,No Meal Fare,"9,568"
1092,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,20:05,15:40,4h 25m,No Meal Fare,"9,606"
1093,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,21:35,10:35,11h 00m,No Meal Fare,"9,974"
1094,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,"06:30
+ 1 day",20:15,10h 15m,No Meal Fare,"10,184"
1095,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,21:35,15:30,6h 05m,No Meal Fare,"10,341"
1096,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,23:15,15:30,7h 45m,No Meal Fare,"10,341"
1097,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,"01:00
+ 1 day",15:30,9h 30m,No Meal Fare,"10,341"
1098,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,"08:55
+ 1 day",08:25,24h 30m,No Meal Fare,"10,686"
1099,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,"12:40
+ 1 day",08:25,28h 15m,No Meal Fare,"10,686"
1100,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,23:35,08:25,15h 10m,No Meal Fare,"12,410"
1101,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,19:25,12:55,6h 30m,No Meal Fare,"13,071"
1102,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,2 Stop(s),"23:35
+ 1 day",21:10,26h 25m,No Meal Fare,"13,365"
1103,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,2 Stop(s),"23:35
+ 1 day",21:10,26h 25m,No Meal Fare,"13,365"
1104,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,3 Stop(s),"23:35
+ 1 day",21:10,26h 25m,No Meal Fare,"13,365"
1105,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,3 Stop(s),"23:35
+ 1 day",21:10,26h 25m,No Meal Fare,"13,365"
1106,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,2 Stop(s),"23:35
+ 1 day",07:55,39h 40m,No Meal Fare,"13,365"
1107,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,3 Stop(s),"23:35
+ 1 day",07:55,39h 40m,No Meal Fare,"13,365"
1108,IndiGo,"Wed, 3 Nov 2021",Nagpur,Chennai,1 Stop,19:25,13:25,6h 00m,No Meal Fare,"13,754"
1109,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,2 Stop(s),"23:35
+ 1 day",21:10,26h 25m,No Meal Fare,"13,943"
1110,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,2 Stop(s),"23:35
+ 1 day",07:55,39h 40m,No Meal Fare,"13,943"
1111,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,2 Stop(s),"08:55
+ 1 day",07:55,25h 00m,No Meal Fare,"14,867"
1112,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,2 Stop(s),"23:35
+ 1 day",21:10,26h 25m,No Meal Fare,"14,867"
1113,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,2 Stop(s),"12:40
+ 1 day",07:55,28h 45m,No Meal Fare,"14,867"
1114,Air India,"Wed, 3 Nov 2021",Nagpur,Chennai,2 Stop(s),"23:35
+ 1 day",07:55,39h 40m,No Meal Fare,"14,867"
1115,SpiceJet,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"01:00
+ 1 day",08:30,16h 30m,No Meal Fare,"4,830"
1116,Air Asia,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,19:35,11:50,7h 45m,No Meal Fare,"4,980"
1117,Go First,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,16:30,08:45,7h 45m,No Meal Fare,"5,076"
1118,Go First,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"06:10
+ 1 day",21:45,8h 25m,No Meal Fare,"5,076"
1119,Go First,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,17:45,08:45,9h 00m,No Meal Fare,"5,076"
1120,Go First,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,23:25,08:45,14h 40m,No Meal Fare,"5,076"
1121,Air Asia,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"00:35
+ 1 day",20:25,4h 10m,No Meal Fare,"5,098"
1122,Go First,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,21:25,13:20,8h 05m,No Meal Fare,"5,199"
1123,SpiceJet,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,17:05,08:30,8h 35m,No Meal Fare,"5,250"
1124,Air Asia,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,17:25,11:50,5h 35m,No Meal Fare,"5,280"
1125,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,23:25,18:30,4h 55m,No Meal Fare,"5,413"
1126,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,Non Stop,02:25,00:10,2h 15m,No Meal Fare,"5,426"
1127,Go First,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,20:10,12:40,7h 30m,No Meal Fare,"5,441"
1128,SpiceJet,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,20:35,06:40,13h 55m,No Meal Fare,"5,651"
1129,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,18:00,08:05,9h 55m,No Meal Fare,"5,784"
1130,Air India,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,22:35,14:00,8h 35m,No Meal Fare,"5,965"
1131,Air India,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"00:35
+ 1 day",07:35,17h 00m,No Meal Fare,"6,144"
1132,SpiceJet,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"17:05
+ 1 day",22:15,18h 50m,No Meal Fare,"6,196"
1133,Go First,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,17:10,11:20,5h 50m,No Meal Fare,"6,341"
1134,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,13:55,06:15,7h 40m,No Meal Fare,"6,352"
1135,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,17:35,06:15,11h 20m,No Meal Fare,"6,352"
1136,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,22:55,17:15,5h 40m,No Meal Fare,"6,421"
1137,Air India,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"06:50
+ 1 day",14:00,16h 50m,No Meal Fare,"6,490"
1138,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"02:50
+ 1 day",19:35,7h 15m,No Meal Fare,"6,520"
1139,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"00:50
+ 1 day",13:55,10h 55m,No Meal Fare,"6,520"
1140,SpiceJet,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"07:45
+ 1 day",06:40,25h 05m,No Meal Fare,"6,701"
1141,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,21:50,13:55,7h 55m,No Meal Fare,"6,967"
1142,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,20:50,11:00,9h 50m,No Meal Fare,"6,991"
1143,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,22:55,11:00,11h 55m,No Meal Fare,"6,991"
1144,Air India,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"14:45
+ 1 day",14:00,24h 45m,No Meal Fare,"7,015"
1145,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,15:25,08:05,7h 20m,No Meal Fare,"7,251"
1146,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,14:10,06:40,7h 30m,No Meal Fare,"7,330"
1147,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"07:50
+ 1 day",23:15,8h 35m,No Meal Fare,"7,330"
1148,Air Asia,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"05:55
+ 1 day",20:25,9h 30m,No Meal Fare,"7,341"
1149,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,12:35,02:55,9h 40m,No Meal Fare,"7,369"
1150,Air India,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,20:30,14:00,6h 30m,No Meal Fare,"7,655"
1151,SpiceJet,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"12:50
+ 1 day",22:15,14h 35m,No Meal Fare,"7,666"
1152,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"06:25
+ 1 day",21:00,9h 25m,No Meal Fare,"7,838"
1153,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,18:45,08:10,10h 35m,No Meal Fare,"8,206"
1154,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,17:30,10:05,7h 25m,No Meal Fare,"8,224"
1155,Air Asia,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"07:50
+ 1 day",23:50,8h 00m,No Meal Fare,"8,514"
1156,Air India,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,13:15,07:35,5h 40m,No Meal Fare,"8,664"
1157,Air India,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"13:15
+ 1 day",20:35,16h 40m,No Meal Fare,"8,664"
1158,SpiceJet,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"16:35
+ 1 day",19:20,21h 15m,No Meal Fare,"8,696"
1159,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,13:40,08:10,5h 30m,No Meal Fare,"8,857"
1160,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,14:50,08:10,6h 40m,No Meal Fare,"8,857"
1161,Air India,"Wed, 15 Dec 2021",Jaipur,Goa,2 Stop(s),20:30,07:35,12h 55m,No Meal Fare,"8,877"
1162,Go First,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,"13:30
+ 1 day",23:00,14h 30m,No Meal Fare,"9,008"
1163,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,19:00,09:10,9h 50m,--,"9,994"
1164,SpiceJet,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,12:35,08:45,3h 50m,--,"10,994"
1165,IndiGo,"Wed, 15 Dec 2021",Jaipur,Goa,1 Stop,14:30,06:55,7h 35m,--,"11,017"
1166,IndiGo,"Fri, 10 Dec 2021",Jaipur,Kolkata,Non Stop,23:35,21:25,2h 10m,No Meal Fare,"4,036"
1167,Go First,"Fri, 10 Dec 2021",Jaipur,Kolkata,Non Stop,22:10,19:50,2h 20m,No Meal Fare,"4,036"
1168,Go First,"Sat, 11 Dec 2021",Jaipur,Kolkata,Non Stop,11:35,09:05,2h 30m,No Meal Fare,"4,036"
1169,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,Non Stop,09:05,06:55,2h 10m,No Meal Fare,"4,429"
1170,Air India,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"19:10
+ 1 day",20:35,22h 35m,No Meal Fare,"5,405"
1171,Air India,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"22:20
+ 1 day",20:35,25h 45m,No Meal Fare,"5,405"
1172,Go First,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"08:00
+ 1 day",23:00,9h 00m,No Meal Fare,"5,625"
1173,SpiceJet,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,23:00,09:40,13h 20m,No Meal Fare,"5,626"
1174,SpiceJet,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"09:05
+ 1 day",09:40,23h 25m,No Meal Fare,"5,626"
1175,Air Asia,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"07:10
+ 1 day",23:50,7h 20m,No Meal Fare,"5,676"
1176,Air India,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,19:10,07:35,11h 35m,No Meal Fare,"5,825"
1177,Air India,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,22:20,07:35,14h 45m,No Meal Fare,"5,825"
1178,Air Asia,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"01:05
+ 1 day",11:50,13h 15m,No Meal Fare,"6,009"
1179,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"00:45
+ 1 day",19:35,5h 10m,No Meal Fare,"6,020"
1180,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,17:15,08:10,9h 05m,No Meal Fare,"6,020"
1181,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"05:15
+ 1 day",19:35,9h 40m,No Meal Fare,"6,020"
1182,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,19:25,08:10,11h 15m,No Meal Fare,"6,020"
1183,Air India,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"09:00
+ 1 day",20:35,12h 25m,No Meal Fare,"6,245"
1184,Air India,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"09:00
+ 1 day",07:35,25h 25m,No Meal Fare,"6,245"
1185,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,19:25,13:55,5h 30m,No Meal Fare,"6,253"
1186,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,21:45,13:55,7h 50m,No Meal Fare,"6,253"
1187,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,22:40,13:55,8h 45m,No Meal Fare,"6,253"
1188,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"00:45
+ 1 day",13:55,10h 50m,No Meal Fare,"6,253"
1189,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,12:30,06:15,6h 15m,No Meal Fare,"6,649"
1190,Air India,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,23:15,14:00,9h 15m,No Meal Fare,"6,817"
1191,Air India,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"08:50
+ 1 day",14:00,18h 50m,No Meal Fare,"6,817"
1192,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,08:45,02:55,5h 50m,No Meal Fare,"6,824"
1193,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,15:30,07:35,7h 55m,No Meal Fare,"6,871"
1194,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,15:20,08:10,7h 10m,No Meal Fare,"6,925"
1195,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,10:15,02:55,7h 20m,No Meal Fare,"7,321"
1196,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,11:35,02:55,8h 40m,No Meal Fare,"7,321"
1197,Go First,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"07:30
+ 1 day",21:45,9h 45m,No Meal Fare,"7,481"
1198,Go First,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,23:50,08:45,15h 05m,Free Meal,"7,481"
1199,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"09:35
+ 1 day",23:15,10h 20m,No Meal Fare,"7,533"
1200,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"08:35
+ 1 day",21:15,11h 20m,--,"8,188"
1201,Air India,"Sat, 11 Dec 2021",Jaipur,Kolkata,2 Stop(s),16:45,07:35,9h 10m,--,"8,199"
1202,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,19:40,13:45,5h 55m,--,"8,327"
1203,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,15:35,08:05,7h 30m,--,"8,344"
1204,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,17:15,10:05,7h 10m,--,"8,539"
1205,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,21:30,10:05,11h 25m,--,"8,539"
1206,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,17:50,11:00,6h 50m,--,"8,758"
1207,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"01:10
+ 1 day",17:15,7h 55m,--,"8,758"
1208,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,19:50,11:00,8h 50m,--,"8,758"
1209,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,21:40,11:00,10h 40m,--,"8,758"
1210,Air India,"Sat, 11 Dec 2021",Jaipur,Kolkata,2 Stop(s),23:15,07:35,15h 40m,--,"8,774"
1211,Air India,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,"08:20
+ 1 day",10:15,22h 05m,--,"9,315"
1212,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,17:50,06:40,11h 10m,--,"9,410"
1213,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,14:00,06:40,7h 20m,--,"9,725"
1214,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,15:35,06:40,8h 55m,--,"9,725"
1215,IndiGo,"Sat, 11 Dec 2021",Jaipur,Kolkata,1 Stop,18:30,09:10,9h 20m,--,"10,571"
1216,Go First,"Sun, 31 Oct 2021",Ahmedabad,New Delhi,Non Stop,23:30,22:05,1h 25m,No Meal Fare,"5,060"
1217,Go First,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,"00:50
+ 1 day",20:05,4h 45m,No Meal Fare,"5,060"
1218,Go First,"Sun, 31 Oct 2021",Ahmedabad,New Delhi,1 Stop,"02:00
+ 1 day",20:05,5h 55m,No Meal Fare,"5,060"
1219,Go First,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,20:10,09:25,10h 45m,No Meal Fare,"5,060"
1220,Go First,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,22:25,09:25,13h 00m,No Meal Fare,"5,060"
1221,SpiceJet,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,"18:30
+ 1 day",19:10,23h 20m,No Meal Fare,"5,060"
1222,IndiGo,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,"00:10
+ 1 day",19:10,5h 00m,No Meal Fare,"5,061"
1223,IndiGo,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,Non Stop,22:00,20:30,1h 30m,No Meal Fare,"5,376"
1224,IndiGo,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,Non Stop,"00:20
+ 1 day",22:40,1h 40m,No Meal Fare,"5,376"
1225,SpiceJet,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,Non Stop,22:30,21:05,1h 25m,No Meal Fare,"5,586"
1226,Vistara,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,Non Stop,22:00,20:15,1h 45m,No Meal Fare,"5,640"
1227,IndiGo,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,14:15,08:30,5h 45m,No Meal Fare,"5,975"
1228,IndiGo,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,18:45,08:30,10h 15m,No Meal Fare,"5,975"
1229,SpiceJet,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,Non Stop,07:45,06:05,1h 40m,No Meal Fare,"6,110"
1230,IndiGo,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,Non Stop,10:30,08:45,1h 45m,No Meal Fare,"6,111"
1231,IndiGo,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,Non Stop,08:55,07:20,1h 35m,No Meal Fare,"6,426"
1232,Go First,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,Non Stop,19:15,17:35,1h 40m,No Meal Fare,"7,424"
1233,Vistara,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,Non Stop,10:25,08:40,1h 45m,No Meal Fare,"7,530"
1234,IndiGo,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,Non Stop,18:45,17:10,1h 35m,No Meal Fare,"7,581"
1235,Air India,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,Non Stop,23:55,22:20,1h 35m,No Meal Fare,"7,582"
1236,IndiGo,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,13:40,05:35,8h 05m,No Meal Fare,"9,104"
1237,Go First,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,"08:10
+ 1 day",20:05,12h 05m,No Meal Fare,"9,650"
1238,IndiGo,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,"00:50
+ 1 day",18:55,5h 55m,No Meal Fare,"10,101"
1239,Go First,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,10:10,00:35,9h 35m,No Meal Fare,"10,226"
1240,IndiGo,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,16:10,08:05,8h 05m,No Meal Fare,"10,416"
1241,IndiGo,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,Non Stop,12:20,10:45,1h 35m,No Meal Fare,"10,731"
1242,Go First,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,12:10,00:35,11h 35m,No Meal Fare,"10,804"
1243,Air India,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,"08:55
+ 1 day",18:25,14h 30m,No Meal Fare,"10,837"
1244,Air India,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,"10:15
+ 1 day",18:25,15h 50m,No Meal Fare,"10,837"
1245,Go First,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,14:30,09:25,5h 05m,No Meal Fare,"11,338"
1246,Go First,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,15:40,09:25,6h 15m,No Meal Fare,"11,338"
1247,Go First,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,08:10,00:35,7h 35m,No Meal Fare,"11,338"
1248,Go First,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,14:30,00:35,13h 55m,No Meal Fare,"11,338"
1249,Go First,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,Non Stop,09:50,08:10,1h 40m,No Meal Fare,"11,676"
1250,Air India,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,2 Stop(s),"11:10
+ 1 day",18:25,16h 45m,No Meal Fare,"11,677"
1251,Air India,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,"12:15
+ 1 day",18:25,17h 50m,No Meal Fare,"12,517"
1252,Air India,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,"21:15
+ 1 day",18:25,26h 50m,No Meal Fare,"12,517"
1253,Go First,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,"10:30
+ 1 day",21:30,13h 00m,No Meal Fare,"12,831"
1254,IndiGo,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,15:20,06:35,8h 45m,No Meal Fare,"13,619"
1255,Air India,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,3 Stop(s),"23:15
+ 1 day",18:25,28h 50m,No Meal Fare,"14,494"
1256,Air India,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,2 Stop(s),"23:45
+ 1 day",18:25,29h 20m,No Meal Fare,"14,914"
1257,Air India,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,2 Stop(s),"10:55
+ 1 day",18:25,16h 30m,No Meal Fare,"14,946"
1258,Air India,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,1 Stop,"20:30
+ 1 day",18:25,26h 05m,No Meal Fare,"15,772"
1259,Air India,"Mon, 1 Nov 2021",Ahmedabad,New Delhi,2 Stop(s),"20:35
+ 1 day",18:25,26h 10m,No Meal Fare,"16,783"
